fpath,NACA_no,AoA,Mach,CD,CL
airfoils2deg/NACA4021a_2Re_50000M_0.3.jpg,NACA4021,2,0.3,0.0608,0.5016
airfoils2deg/NACA4022a_2Re_50000M_0.3.jpg,NACA4022,2,0.3,0.06736,0.5012
airfoils2deg/NACA4023a_2Re_50000M_0.3.jpg,NACA4023,2,0.3,0.07467,0.5009
airfoils2deg/NACA4024a_2Re_50000M_0.3.jpg,NACA4024,2,0.3,0.08489,0.2539
airfoils2deg/NACA4025a_2Re_50000M_0.3.jpg,NACA4025,2,0.3,0.0894,0.1085
airfoils2deg/NACA4026a_2Re_50000M_0.3.jpg,NACA4026,2,0.3,0.0929,-0.0345
airfoils2deg/NACA4106a_2Re_50000M_0.3.jpg,NACA4106,2,0.3,0.02615,0.6046
airfoils2deg/NACA4108a_2Re_50000M_0.3.jpg,NACA4108,2,0.3,0.02659,0.6047
airfoils2deg/NACA4110a_2Re_50000M_0.3.jpg,NACA4110,2,0.3,0.0248,0.607
airfoils2deg/NACA4111a_2Re_50000M_0.3.jpg,NACA4111,2,0.3,0.02518,0.6107
airfoils2deg/NACA4112a_2Re_50000M_0.3.jpg,NACA4112,2,0.3,0.02552,0.613
airfoils2deg/NACA4113a_2Re_50000M_0.3.jpg,NACA4113,2,0.3,0.02596,0.6182
airfoils2deg/NACA4114a_2Re_50000M_0.3.jpg,NACA4114,2,0.3,0.02659,0.6287
airfoils2deg/NACA4115a_2Re_50000M_0.3.jpg,NACA4115,2,0.3,0.02727,0.6404
airfoils2deg/NACA4202a_2Re_50000M_0.3.jpg,NACA4202,2,0.3,0.01656,0.6337
airfoils2deg/NACA4204a_2Re_50000M_0.3.jpg,NACA4204,2,0.3,0.01795,0.6437
airfoils2deg/NACA4205a_2Re_50000M_0.3.jpg,NACA4205,2,0.3,0.01884,0.6444
airfoils2deg/NACA4206a_2Re_50000M_0.3.jpg,NACA4206,2,0.3,0.01982,0.645
airfoils2deg/NACA4207a_2Re_50000M_0.3.jpg,NACA4207,2,0.3,0.02081,0.6466
airfoils2deg/NACA4208a_2Re_50000M_0.3.jpg,NACA4208,2,0.3,0.02176,0.6483
airfoils2deg/NACA4209a_2Re_50000M_0.3.jpg,NACA4209,2,0.3,0.0229,0.6485
airfoils2deg/NACA4210a_2Re_50000M_0.3.jpg,NACA4210,2,0.3,0.02404,0.6484
airfoils2deg/NACA4211a_2Re_50000M_0.3.jpg,NACA4211,2,0.3,0.02522,0.6483
airfoils2deg/NACA4212a_2Re_50000M_0.3.jpg,NACA4212,2,0.3,0.0264,0.6503
airfoils2deg/NACA4213a_2Re_50000M_0.3.jpg,NACA4213,2,0.3,0.02793,0.6457
airfoils2deg/NACA4214a_2Re_50000M_0.3.jpg,NACA4214,2,0.3,0.02964,0.6414
airfoils2deg/NACA4215a_2Re_50000M_0.3.jpg,NACA4215,2,0.3,0.03104,0.6476
airfoils2deg/NACA4216a_2Re_50000M_0.3.jpg,NACA4216,2,0.3,0.03366,0.6312
airfoils2deg/NACA4217a_2Re_50000M_0.3.jpg,NACA4217,2,0.3,0.03566,0.6353
airfoils2deg/NACA4218a_2Re_50000M_0.3.jpg,NACA4218,2,0.3,0.0388,0.6194
airfoils2deg/NACA4219a_2Re_50000M_0.3.jpg,NACA4219,2,0.3,0.04376,0.5701
airfoils2deg/NACA4220a_2Re_50000M_0.3.jpg,NACA4220,2,0.3,0.04642,0.5962
airfoils2deg/NACA4222a_2Re_50000M_0.3.jpg,NACA4222,2,0.3,0.06583,0.4016
airfoils2deg/NACA4223a_2Re_50000M_0.3.jpg,NACA4223,2,0.3,0.07965,0.315
airfoils2deg/NACA4305a_2Re_50000M_0.3.jpg,NACA4305,2,0.3,0.02347,0.6263
airfoils2deg/NACA4306a_2Re_50000M_0.3.jpg,NACA4306,2,0.3,0.02452,0.6354
airfoils2deg/NACA4307a_2Re_50000M_0.3.jpg,NACA4307,2,0.3,0.02569,0.6362
airfoils2deg/NACA4308a_2Re_50000M_0.3.jpg,NACA4308,2,0.3,0.02695,0.6339
airfoils2deg/NACA4309a_2Re_50000M_0.3.jpg,NACA4309,2,0.3,0.02829,0.6293
airfoils2deg/NACA4311a_2Re_50000M_0.3.jpg,NACA4311,2,0.3,0.03259,0.59
airfoils2deg/NACA4312a_2Re_50000M_0.3.jpg,NACA4312,2,0.3,0.03487,0.5695
airfoils2deg/NACA4313a_2Re_50000M_0.3.jpg,NACA4313,2,0.3,0.03837,0.5258
airfoils2deg/NACA4314a_2Re_50000M_0.3.jpg,NACA4314,2,0.3,0.04137,0.4921
airfoils2deg/NACA4315a_2Re_50000M_0.3.jpg,NACA4315,2,0.3,0.04497,0.4477
airfoils2deg/NACA4316a_2Re_50000M_0.3.jpg,NACA4316,2,0.3,0.04936,0.3894
airfoils2deg/NACA4317a_2Re_50000M_0.3.jpg,NACA4317,2,0.3,0.05443,0.315
airfoils2deg/NACA4318a_2Re_50000M_0.3.jpg,NACA4318,2,0.3,0.05925,0.2444
airfoils2deg/NACA4321a_2Re_50000M_0.3.jpg,NACA4321,2,0.3,0.07285,0.093
airfoils2deg/NACA4322a_2Re_50000M_0.3.jpg,NACA4322,2,0.3,0.07999,0.0542
airfoils2deg/NACA4402a_2Re_50000M_0.3.jpg,NACA4402,2,0.3,0.01901,0.5332
airfoils2deg/NACA4404a_2Re_50000M_0.3.jpg,NACA4404,2,0.3,0.02347,0.4729
airfoils2deg/NACA4405a_2Re_50000M_0.3.jpg,NACA4405,2,0.3,0.0262,0.4797
airfoils2deg/NACA4406a_2Re_50000M_0.3.jpg,NACA4406,2,0.3,0.02869,0.5044
airfoils2deg/NACA4408a_2Re_50000M_0.3.jpg,NACA4408,2,0.3,0.03307,0.5137
airfoils2deg/NACA4409a_2Re_50000M_0.3.jpg,NACA4409,2,0.3,0.0353,0.4957
airfoils2deg/NACA4410a_2Re_50000M_0.3.jpg,NACA4410,2,0.3,0.03745,0.4888
airfoils2deg/NACA4411a_2Re_50000M_0.3.jpg,NACA4411,2,0.3,0.03993,0.4593
airfoils2deg/NACA4412a_2Re_50000M_0.3.jpg,NACA4412,2,0.3,0.04232,0.4391
airfoils2deg/NACA4414a_2Re_50000M_0.3.jpg,NACA4414,2,0.3,0.048,0.3553
airfoils2deg/NACA4415a_2Re_50000M_0.3.jpg,NACA4415,2,0.3,0.05092,0.3134
airfoils2deg/NACA4416a_2Re_50000M_0.3.jpg,NACA4416,2,0.3,0.05374,0.2842
airfoils2deg/NACA4417a_2Re_50000M_0.3.jpg,NACA4417,2,0.3,0.05685,0.2454
airfoils2deg/NACA4418a_2Re_50000M_0.3.jpg,NACA4418,2,0.3,0.06014,0.1981
airfoils2deg/NACA4505a_2Re_50000M_0.3.jpg,NACA4505,2,0.3,0.02505,0.4661
airfoils2deg/NACA4506a_2Re_50000M_0.3.jpg,NACA4506,2,0.3,0.02721,0.4326
airfoils2deg/NACA4507a_2Re_50000M_0.3.jpg,NACA4507,2,0.3,0.0295,0.3955
airfoils2deg/NACA4508a_2Re_50000M_0.3.jpg,NACA4508,2,0.3,0.03194,0.3612
airfoils2deg/NACA4513a_2Re_50000M_0.3.jpg,NACA4513,2,0.3,0.04527,0.3254
airfoils2deg/NACA4514a_2Re_50000M_0.3.jpg,NACA4514,2,0.3,0.04774,0.2987
airfoils2deg/NACA4516a_2Re_50000M_0.3.jpg,NACA4516,2,0.3,0.0528,0.2336
airfoils2deg/NACA4517a_2Re_50000M_0.3.jpg,NACA4517,2,0.3,0.05536,0.1916
airfoils2deg/NACA4603a_2Re_50000M_0.3.jpg,NACA4603,2,0.3,0.02169,0.5504
airfoils2deg/NACA4605a_2Re_50000M_0.3.jpg,NACA4605,2,0.3,0.02461,0.4994
airfoils2deg/NACA4606a_2Re_50000M_0.3.jpg,NACA4606,2,0.3,0.02628,0.47
airfoils2deg/NACA4619a_2Re_50000M_0.3.jpg,NACA4619,2,0.3,0.0608,0.082
airfoils2deg/NACA4620a_2Re_50000M_0.3.jpg,NACA4620,2,0.3,0.06442,0.0623
airfoils2deg/NACA4621a_2Re_50000M_0.3.jpg,NACA4621,2,0.3,0.06801,0.006
airfoils2deg/NACA4718a_2Re_50000M_0.3.jpg,NACA4718,2,0.3,0.0568,0.1183
airfoils2deg/NACA4719a_2Re_50000M_0.3.jpg,NACA4719,2,0.3,0.06012,0.0925
airfoils2deg/NACA4720a_2Re_50000M_0.3.jpg,NACA4720,2,0.3,0.06351,0.0625
airfoils2deg/NACA4722a_2Re_50000M_0.3.jpg,NACA4722,2,0.3,0.07047,-0.0044
airfoils2deg/NACA4816a_2Re_50000M_0.3.jpg,NACA4816,2,0.3,0.05051,0.1344
airfoils2deg/NACA4817a_2Re_50000M_0.3.jpg,NACA4817,2,0.3,0.05363,0.1237
airfoils2deg/NACA4818a_2Re_50000M_0.3.jpg,NACA4818,2,0.3,0.05656,0.0992
airfoils2deg/NACA4821a_2Re_50000M_0.3.jpg,NACA4821,2,0.3,0.06615,0.0237
airfoils2deg/NACA4823a_2Re_50000M_0.3.jpg,NACA4823,2,0.3,0.07336,-0.036
airfoils2deg/NACA4825a_2Re_50000M_0.3.jpg,NACA4825,2,0.3,0.08208,-0.1381
airfoils2deg/NACA5007a_2Re_50000M_0.3.jpg,NACA5007,2,0.3,0.02679,0.6797
airfoils2deg/NACA5013a_2Re_50000M_0.3.jpg,NACA5013,2,0.3,0.02968,0.7146
airfoils2deg/NACA5014a_2Re_50000M_0.3.jpg,NACA5014,2,0.3,0.03229,0.6987
airfoils2deg/NACA5015a_2Re_50000M_0.3.jpg,NACA5015,2,0.3,0.03478,0.6863
airfoils2deg/NACA5016a_2Re_50000M_0.3.jpg,NACA5016,2,0.3,0.03928,0.6347
airfoils2deg/NACA5017a_2Re_50000M_0.3.jpg,NACA5017,2,0.3,0.04459,0.5685
airfoils2deg/NACA5018a_2Re_50000M_0.3.jpg,NACA5018,2,0.3,0.0471,0.5663
airfoils2deg/NACA5019a_2Re_50000M_0.3.jpg,NACA5019,2,0.3,0.0566,0.415
airfoils2deg/NACA5020a_2Re_50000M_0.3.jpg,NACA5020,2,0.3,0.06218,0.3614
airfoils2deg/NACA5021a_2Re_50000M_0.3.jpg,NACA5021,2,0.3,0.06797,0.327
airfoils2deg/NACA5022a_2Re_50000M_0.3.jpg,NACA5022,2,0.3,0.07457,0.3203
airfoils2deg/NACA5110a_2Re_50000M_0.3.jpg,NACA5110,2,0.3,0.03169,0.6896
airfoils2deg/NACA5112a_2Re_50000M_0.3.jpg,NACA5112,2,0.3,0.03206,0.6816
airfoils2deg/NACA5113a_2Re_50000M_0.3.jpg,NACA5113,2,0.3,0.03214,0.6748
airfoils2deg/NACA5114a_2Re_50000M_0.3.jpg,NACA5114,2,0.3,0.03222,0.6663
airfoils2deg/NACA5115a_2Re_50000M_0.3.jpg,NACA5115,2,0.3,0.03239,0.6578
airfoils2deg/NACA5117a_2Re_50000M_0.3.jpg,NACA5117,2,0.3,0.03096,0.644
airfoils2deg/NACA5118a_2Re_50000M_0.3.jpg,NACA5118,2,0.3,0.03182,0.6566
airfoils2deg/NACA5119a_2Re_50000M_0.3.jpg,NACA5119,2,0.3,0.03324,0.6611
airfoils2deg/NACA5201a_2Re_50000M_0.3.jpg,NACA5201,2,0.3,0.01961,0.7236
airfoils2deg/NACA5217a_2Re_50000M_0.3.jpg,NACA5217,2,0.3,0.03792,0.6694
airfoils2deg/NACA5218a_2Re_50000M_0.3.jpg,NACA5218,2,0.3,0.0444,0.5621
airfoils2deg/NACA5219a_2Re_50000M_0.3.jpg,NACA5219,2,0.3,0.04814,0.519
airfoils2deg/NACA5220a_2Re_50000M_0.3.jpg,NACA5220,2,0.3,0.06547,0.2828
airfoils2deg/NACA5222a_2Re_50000M_0.3.jpg,NACA5222,2,0.3,0.07806,0.1724
airfoils2deg/NACA5225a_2Re_50000M_0.3.jpg,NACA5225,2,0.3,0.09384,0.0101
airfoils2deg/NACA5303a_2Re_50000M_0.3.jpg,NACA5303,2,0.3,0.02283,0.7343
airfoils2deg/NACA5304a_2Re_50000M_0.3.jpg,NACA5304,2,0.3,0.02375,0.7437
airfoils2deg/NACA5305a_2Re_50000M_0.3.jpg,NACA5305,2,0.3,0.02468,0.7485
airfoils2deg/NACA5306a_2Re_50000M_0.3.jpg,NACA5306,2,0.3,0.02603,0.7426
airfoils2deg/NACA5307a_2Re_50000M_0.3.jpg,NACA5307,2,0.3,0.0272,0.7406
airfoils2deg/NACA5308a_2Re_50000M_0.3.jpg,NACA5308,2,0.3,0.0289,0.7297
airfoils2deg/NACA5309a_2Re_50000M_0.3.jpg,NACA5309,2,0.3,0.03095,0.7126
airfoils2deg/NACA5310a_2Re_50000M_0.3.jpg,NACA5310,2,0.3,0.03383,0.6825
airfoils2deg/NACA5314a_2Re_50000M_0.3.jpg,NACA5314,2,0.3,0.05018,0.4812
airfoils2deg/NACA5315a_2Re_50000M_0.3.jpg,NACA5315,2,0.3,0.05461,0.4235
airfoils2deg/NACA5316a_2Re_50000M_0.3.jpg,NACA5316,2,0.3,0.05803,0.3851
airfoils2deg/NACA5317a_2Re_50000M_0.3.jpg,NACA5317,2,0.3,0.06316,0.3076
airfoils2deg/NACA5404a_2Re_50000M_0.3.jpg,NACA5404,2,0.3,0.02909,0.5983
airfoils2deg/NACA5405a_2Re_50000M_0.3.jpg,NACA5405,2,0.3,0.03148,0.6129
airfoils2deg/NACA5406a_2Re_50000M_0.3.jpg,NACA5406,2,0.3,0.03377,0.6101
airfoils2deg/NACA5407a_2Re_50000M_0.3.jpg,NACA5407,2,0.3,0.03598,0.6091
airfoils2deg/NACA5408a_2Re_50000M_0.3.jpg,NACA5408,2,0.3,0.03845,0.5833
airfoils2deg/NACA5410a_2Re_50000M_0.3.jpg,NACA5410,2,0.3,0.04346,0.5391
airfoils2deg/NACA5411a_2Re_50000M_0.3.jpg,NACA5411,2,0.3,0.04632,0.501
airfoils2deg/NACA5412a_2Re_50000M_0.3.jpg,NACA5412,2,0.3,0.04917,0.4672
airfoils2deg/NACA5413a_2Re_50000M_0.3.jpg,NACA5413,2,0.3,0.05215,0.4258
airfoils2deg/NACA5414a_2Re_50000M_0.3.jpg,NACA5414,2,0.3,0.05494,0.4037
airfoils2deg/NACA5415a_2Re_50000M_0.3.jpg,NACA5415,2,0.3,0.05834,0.3439
airfoils2deg/NACA5416a_2Re_50000M_0.3.jpg,NACA5416,2,0.3,0.06161,0.2951
airfoils2deg/NACA5505a_2Re_50000M_0.3.jpg,NACA5505,2,0.3,0.03045,0.5232
airfoils2deg/NACA5506a_2Re_50000M_0.3.jpg,NACA5506,2,0.3,0.03289,0.4862
airfoils2deg/NACA5507a_2Re_50000M_0.3.jpg,NACA5507,2,0.3,0.0354,0.4479
airfoils2deg/NACA5720a_2Re_50000M_0.3.jpg,NACA5720,2,0.3,0.07125,0.1049
airfoils2deg/NACA5724a_2Re_50000M_0.3.jpg,NACA5724,2,0.3,0.086,-0.0908
airfoils2deg/NACA5817a_2Re_50000M_0.3.jpg,NACA5817,2,0.3,0.06131,0.1586
airfoils2deg/NACA5823a_2Re_50000M_0.3.jpg,NACA5823,2,0.3,0.07963,-0.0285
airfoils2deg/NACA6008a_2Re_50000M_0.3.jpg,NACA6008,2,0.3,0.02814,0.7637
airfoils2deg/NACA6012a_2Re_50000M_0.3.jpg,NACA6012,2,0.3,0.02786,0.8062
airfoils2deg/NACA6013a_2Re_50000M_0.3.jpg,NACA6013,2,0.3,0.03045,0.7933
airfoils2deg/NACA6014a_2Re_50000M_0.3.jpg,NACA6014,2,0.3,0.03274,0.7836
airfoils2deg/NACA6015a_2Re_50000M_0.3.jpg,NACA6015,2,0.3,0.0359,0.7572
airfoils2deg/NACA6016a_2Re_50000M_0.3.jpg,NACA6016,2,0.3,0.04249,0.6682
airfoils2deg/NACA6018a_2Re_50000M_0.3.jpg,NACA6018,2,0.3,0.05686,0.4765
airfoils2deg/NACA6019a_2Re_50000M_0.3.jpg,NACA6019,2,0.3,0.06156,0.4226
airfoils2deg/NACA6020a_2Re_50000M_0.3.jpg,NACA6020,2,0.3,0.06755,0.3468
airfoils2deg/NACA6023a_2Re_50000M_0.3.jpg,NACA6023,2,0.3,0.08451,0.2393
airfoils2deg/NACA6024a_2Re_50000M_0.3.jpg,NACA6024,2,0.3,0.09349,0.2515
airfoils2deg/NACA6114a_2Re_50000M_0.3.jpg,NACA6114,2,0.3,0.03685,0.7423
airfoils2deg/NACA6116a_2Re_50000M_0.3.jpg,NACA6116,2,0.3,0.03731,0.7185
airfoils2deg/NACA6117a_2Re_50000M_0.3.jpg,NACA6117,2,0.3,0.03735,0.7113
airfoils2deg/NACA6119a_2Re_50000M_0.3.jpg,NACA6119,2,0.3,0.03788,0.6657
airfoils2deg/NACA6121a_2Re_50000M_0.3.jpg,NACA6121,2,0.3,0.03968,0.6247
airfoils2deg/NACA6203a_2Re_50000M_0.3.jpg,NACA6203,2,0.3,0.02602,0.8171
airfoils2deg/NACA6205a_2Re_50000M_0.3.jpg,NACA6205,2,0.3,0.02714,0.8219
airfoils2deg/NACA6206a_2Re_50000M_0.3.jpg,NACA6206,2,0.3,0.02771,0.8235
airfoils2deg/NACA6207a_2Re_50000M_0.3.jpg,NACA6207,2,0.3,0.02874,0.8224
airfoils2deg/NACA6208a_2Re_50000M_0.3.jpg,NACA6208,2,0.3,0.02967,0.8219
airfoils2deg/NACA6213a_2Re_50000M_0.3.jpg,NACA6213,2,0.3,0.03595,0.777
airfoils2deg/NACA6303a_2Re_50000M_0.3.jpg,NACA6303,2,0.3,0.02404,0.849
airfoils2deg/NACA6304a_2Re_50000M_0.3.jpg,NACA6304,2,0.3,0.02521,0.8477
airfoils2deg/NACA6305a_2Re_50000M_0.3.jpg,NACA6305,2,0.3,0.02655,0.8436
airfoils2deg/NACA6306a_2Re_50000M_0.3.jpg,NACA6306,2,0.3,0.02824,0.834
airfoils2deg/NACA6307a_2Re_50000M_0.3.jpg,NACA6307,2,0.3,0.02995,0.8241
airfoils2deg/NACA6308a_2Re_50000M_0.3.jpg,NACA6308,2,0.3,0.03199,0.809
airfoils2deg/NACA6309a_2Re_50000M_0.3.jpg,NACA6309,2,0.3,0.03508,0.7787
airfoils2deg/NACA6311a_2Re_50000M_0.3.jpg,NACA6311,2,0.3,0.04179,0.7085
airfoils2deg/NACA6312a_2Re_50000M_0.3.jpg,NACA6312,2,0.3,0.04632,0.6548
airfoils2deg/NACA6313a_2Re_50000M_0.3.jpg,NACA6313,2,0.3,0.05242,0.5791
airfoils2deg/NACA6403a_2Re_50000M_0.3.jpg,NACA6403,2,0.3,0.03218,0.7082
airfoils2deg/NACA6404a_2Re_50000M_0.3.jpg,NACA6404,2,0.3,0.03458,0.7106
airfoils2deg/NACA6405a_2Re_50000M_0.3.jpg,NACA6405,2,0.3,0.03698,0.7038
airfoils2deg/NACA6406a_2Re_50000M_0.3.jpg,NACA6406,2,0.3,0.0394,0.6935
airfoils2deg/NACA6407a_2Re_50000M_0.3.jpg,NACA6407,2,0.3,0.04204,0.6692
airfoils2deg/NACA6408a_2Re_50000M_0.3.jpg,NACA6408,2,0.3,0.04473,0.6447
airfoils2deg/NACA6409a_2Re_50000M_0.3.jpg,NACA6409,2,0.3,0.04764,0.6117
airfoils2deg/NACA6505a_2Re_50000M_0.3.jpg,NACA6505,2,0.3,0.03696,0.5709
airfoils2deg/NACA7009a_2Re_50000M_0.3.jpg,NACA7009,2,0.3,0.0297,0.8479
airfoils2deg/NACA7016a_2Re_50000M_0.3.jpg,NACA7016,2,0.3,0.04495,0.7255
airfoils2deg/NACA7020a_2Re_50000M_0.3.jpg,NACA7020,2,0.3,0.07355,0.363
airfoils2deg/NACA7022a_2Re_50000M_0.3.jpg,NACA7022,2,0.3,0.08321,0.2514
airfoils2deg/NACA7118a_2Re_50000M_0.3.jpg,NACA7118,2,0.3,0.04174,0.7445
airfoils2deg/NACA7120a_2Re_50000M_0.3.jpg,NACA7120,2,0.3,0.04237,0.6834
airfoils2deg/NACA7122a_2Re_50000M_0.3.jpg,NACA7122,2,0.3,0.04433,0.6105
airfoils2deg/NACA7206a_2Re_50000M_0.3.jpg,NACA7206,2,0.3,0.03255,0.9079
airfoils2deg/NACA7207a_2Re_50000M_0.3.jpg,NACA7207,2,0.3,0.03388,0.9058
airfoils2deg/NACA7208a_2Re_50000M_0.3.jpg,NACA7208,2,0.3,0.0349,0.9035
airfoils2deg/NACA7209a_2Re_50000M_0.3.jpg,NACA7209,2,0.3,0.03619,0.8977
airfoils2deg/NACA7212a_2Re_50000M_0.3.jpg,NACA7212,2,0.3,0.04138,0.8546
airfoils2deg/NACA7213a_2Re_50000M_0.3.jpg,NACA7213,2,0.3,0.04263,0.8405
airfoils2deg/NACA7214a_2Re_50000M_0.3.jpg,NACA7214,2,0.3,0.04411,0.8258
airfoils2deg/NACA7215a_2Re_50000M_0.3.jpg,NACA7215,2,0.3,0.04891,0.7596
airfoils2deg/NACA7403a_2Re_50000M_0.3.jpg,NACA7403,2,0.3,0.03789,0.8123
airfoils2deg/NACA7404a_2Re_50000M_0.3.jpg,NACA7404,2,0.3,0.04049,0.7972
airfoils2deg/NACA7405a_2Re_50000M_0.3.jpg,NACA7405,2,0.3,0.04329,0.7733
airfoils2deg/NACA7407a_2Re_50000M_0.3.jpg,NACA7407,2,0.3,0.0491,0.7195
airfoils2deg/NACA8008a_2Re_50000M_0.3.jpg,NACA8008,2,0.3,0.03917,0.9342
airfoils2deg/NACA8009a_2Re_50000M_0.3.jpg,NACA8009,2,0.3,0.03454,0.9304
airfoils2deg/NACA8010a_2Re_50000M_0.3.jpg,NACA8010,2,0.3,0.03136,0.9297
airfoils2deg/NACA8018a_2Re_50000M_0.3.jpg,NACA8018,2,0.3,0.06938,0.5233
airfoils2deg/NACA8019a_2Re_50000M_0.3.jpg,NACA8019,2,0.3,0.07332,0.4801
airfoils2deg/NACA8122a_2Re_50000M_0.3.jpg,NACA8122,2,0.3,0.05,0.6094
airfoils2deg/NACA8213a_2Re_50000M_0.3.jpg,NACA8213,2,0.3,0.0507,0.8598
airfoils2deg/NACA8302a_2Re_50000M_0.3.jpg,NACA8302,2,0.3,0.02839,1.0346
airfoils2deg/NACA9010a_2Re_50000M_0.3.jpg,NACA9010,2,0.3,0.03596,1.007
airfoils2deg/NACA9012a_2Re_50000M_0.3.jpg,NACA9012,2,0.3,0.03267,1.0231
airfoils2deg/NACA9020a_2Re_50000M_0.3.jpg,NACA9020,2,0.3,0.0869,0.4232
airfoils2deg/NACA9021a_2Re_50000M_0.3.jpg,NACA9021,2,0.3,0.0924,0.3487
airfoils2deg/NACA9302a_2Re_50000M_0.3.jpg,NACA9302,2,0.3,0.03303,1.1156
airfoils3deg/NACA0008a_3Re_50000M_0.3.jpg,NACA0008,3,0.3,0.01953,0.386
airfoils3deg/NACA0009a_3Re_50000M_0.3.jpg,NACA0009,3,0.3,0.02033,0.4174
airfoils3deg/NACA0010a_3Re_50000M_0.3.jpg,NACA0010,3,0.3,0.02132,0.438
airfoils3deg/NACA0011a_3Re_50000M_0.3.jpg,NACA0011,3,0.3,0.02228,0.4616
airfoils3deg/NACA0012a_3Re_50000M_0.3.jpg,NACA0012,3,0.3,0.02362,0.4804
airfoils3deg/NACA0013a_3Re_50000M_0.3.jpg,NACA0013,3,0.3,0.02501,0.5041
airfoils3deg/NACA0014a_3Re_50000M_0.3.jpg,NACA0014,3,0.3,0.02639,0.5335
airfoils3deg/NACA0015a_3Re_50000M_0.3.jpg,NACA0015,3,0.3,0.02843,0.5579
airfoils3deg/NACA0016a_3Re_50000M_0.3.jpg,NACA0016,3,0.3,0.03027,0.5908
airfoils3deg/NACA0017a_3Re_50000M_0.3.jpg,NACA0017,3,0.3,0.03276,0.6199
airfoils3deg/NACA0018a_3Re_50000M_0.3.jpg,NACA0018,3,0.3,0.03553,0.6496
airfoils3deg/NACA0019a_3Re_50000M_0.3.jpg,NACA0019,3,0.3,0.03853,0.6799
airfoils3deg/NACA0020a_3Re_50000M_0.3.jpg,NACA0020,3,0.3,0.04179,0.7094
airfoils3deg/NACA0022a_3Re_50000M_0.3.jpg,NACA0022,3,0.3,0.05313,0.5717
airfoils3deg/NACA0023a_3Re_50000M_0.3.jpg,NACA0023,3,0.3,0.06263,0.4305
airfoils3deg/NACA0024a_3Re_50000M_0.3.jpg,NACA0024,3,0.3,0.07341,0.1686
airfoils3deg/NACA0025a_3Re_50000M_0.3.jpg,NACA0025,3,0.3,0.07785,0.0993
airfoils3deg/NACA0108a_3Re_50000M_0.3.jpg,NACA0108,3,0.3,0.01953,0.386
airfoils3deg/NACA0109a_3Re_50000M_0.3.jpg,NACA0109,3,0.3,0.02033,0.4174
airfoils3deg/NACA0110a_3Re_50000M_0.3.jpg,NACA0110,3,0.3,0.02132,0.438
airfoils3deg/NACA0111a_3Re_50000M_0.3.jpg,NACA0111,3,0.3,0.02228,0.4616
airfoils3deg/NACA0112a_3Re_50000M_0.3.jpg,NACA0112,3,0.3,0.02362,0.4804
airfoils3deg/NACA0113a_3Re_50000M_0.3.jpg,NACA0113,3,0.3,0.02501,0.5041
airfoils3deg/NACA0114a_3Re_50000M_0.3.jpg,NACA0114,3,0.3,0.02639,0.5335
airfoils3deg/NACA0115a_3Re_50000M_0.3.jpg,NACA0115,3,0.3,0.02843,0.5579
airfoils3deg/NACA0116a_3Re_50000M_0.3.jpg,NACA0116,3,0.3,0.03027,0.5908
airfoils3deg/NACA0117a_3Re_50000M_0.3.jpg,NACA0117,3,0.3,0.03276,0.6199
airfoils3deg/NACA0118a_3Re_50000M_0.3.jpg,NACA0118,3,0.3,0.03553,0.6496
airfoils3deg/NACA0119a_3Re_50000M_0.3.jpg,NACA0119,3,0.3,0.03853,0.6799
airfoils3deg/NACA0120a_3Re_50000M_0.3.jpg,NACA0120,3,0.3,0.04179,0.7094
airfoils3deg/NACA0122a_3Re_50000M_0.3.jpg,NACA0122,3,0.3,0.05313,0.5717
airfoils3deg/NACA0123a_3Re_50000M_0.3.jpg,NACA0123,3,0.3,0.06263,0.4305
airfoils3deg/NACA0124a_3Re_50000M_0.3.jpg,NACA0124,3,0.3,0.07341,0.1686
airfoils3deg/NACA0125a_3Re_50000M_0.3.jpg,NACA0125,3,0.3,0.07785,0.0993
airfoils3deg/NACA0208a_3Re_50000M_0.3.jpg,NACA0208,3,0.3,0.01953,0.386
airfoils3deg/NACA0209a_3Re_50000M_0.3.jpg,NACA0209,3,0.3,0.02033,0.4174
airfoils3deg/NACA0210a_3Re_50000M_0.3.jpg,NACA0210,3,0.3,0.02132,0.438
airfoils3deg/NACA0211a_3Re_50000M_0.3.jpg,NACA0211,3,0.3,0.02228,0.4616
airfoils3deg/NACA0212a_3Re_50000M_0.3.jpg,NACA0212,3,0.3,0.02362,0.4804
airfoils3deg/NACA0213a_3Re_50000M_0.3.jpg,NACA0213,3,0.3,0.02501,0.5041
airfoils3deg/NACA0214a_3Re_50000M_0.3.jpg,NACA0214,3,0.3,0.02639,0.5335
airfoils3deg/NACA0215a_3Re_50000M_0.3.jpg,NACA0215,3,0.3,0.02843,0.5579
airfoils3deg/NACA0216a_3Re_50000M_0.3.jpg,NACA0216,3,0.3,0.03027,0.5908
airfoils3deg/NACA0217a_3Re_50000M_0.3.jpg,NACA0217,3,0.3,0.03276,0.6199
airfoils3deg/NACA0218a_3Re_50000M_0.3.jpg,NACA0218,3,0.3,0.03553,0.6496
airfoils3deg/NACA0219a_3Re_50000M_0.3.jpg,NACA0219,3,0.3,0.03853,0.6799
airfoils3deg/NACA0220a_3Re_50000M_0.3.jpg,NACA0220,3,0.3,0.04179,0.7094
airfoils3deg/NACA0222a_3Re_50000M_0.3.jpg,NACA0222,3,0.3,0.05313,0.5717
